scenario,year,DA,motor
healthy,17.038461538461537,0.9178016167270014,0.054756109035943926
healthy,17.057692307692307,0.9177127682850187,0.05475669934256222
healthy,17.076923076923077,0.9176239284440724,0.05475729150650662
healthy,17.096153846153843,0.9175350972033282,0.054757885531365735
healthy,17.115384615384613,0.9174462745619546,0.05475848142071187
healthy,17.134615384615383,0.9173574605191204,0.05475907917813254
healthy,17.153846153846153,0.9172686550739972,0.05475967880721464
healthy,17.173076923076923,0.9171798582257447,0.05476028031154626
healthy,17.19230769230769,0.9170910699735344,0.05476088369471625
healthy,17.211538461538463,0.9170022903165344,0.054761488960316546
healthy,17.23076923076923,0.9169135192539158,0.05476209611194237
healthy,17.25,0.9168247567848417,0.05476270515319627
healthy,17.269230769230766,0.9167360029084838,0.054763316087675776
healthy,17.288461538461537,0.9166472576240051,0.054763928918975746
healthy,17.307692307692307,0.9165585209305772,0.054764543650701825
healthy,17.326923076923077,0.916469792827369,0.05476516028645731
healthy,17.346153846153843,0.916381073313551,0.054765778829858544
healthy,17.365384615384613,0.9162923623882857,0.05476639928450696
healthy,17.384615384615383,0.9162036600507449,0.05476702165401632
healthy,17.403846153846153,0.9161149663001014,0.054767645942000114
healthy,17.423076923076923,0.9160262811355193,0.054768272152071466
healthy,17.44230769230769,0.9159376045561651,0.054768900287859676
healthy,17.461538461538463,0.9158489365612099,0.05476953035297093
healthy,17.48076923076923,0.9157602771498233,0.054770162351030854
healthy,17.5,0.9156716263211745,0.054770796285667174
healthy,17.519230769230766,0.9155829840744345,0.054771432160500434
healthy,17.538461538461537,0.915494350408771,0.054772069979170224
healthy,17.557692307692307,0.9154057253233531,0.05477270974529237
healthy,17.576923076923077,0.9153171088173487,0.05477335146251271
healthy,17.596153846153843,0.9152285008899309,0.054773995134453274
healthy,17.615384615384613,0.9151399015402638,0.05477464076476175
healthy,17.634615384615383,0.9150513107675237,0.05477528835706745
healthy,17.653846153846153,0.9149627285708727,0.054775937915017725
healthy,17.673076923076923,0.9148741549494877,0.05477658944224778
healthy,17.69230769230769,0.9147855899025336,0.054777242942413665
healthy,17.711538461538463,0.9146970334291845,0.05477789841914958
healthy,17.73076923076923,0.9146084855286062,0.05477855587611129
healthy,17.75,0.9145199461999722,0.054779215316953456
healthy,17.769230769230766,0.9144314154424503,0.05477987674531579
healthy,17.788461538461537,0.9143428932552117,0.05478054016486985
healthy,17.807692307692307,0.9142543796374248,0.05478120557925796
healthy,17.826923076923077,0.9141658745882656,0.05478187299214777
healthy,17.846153846153843,0.9140773781069014,0.05478254240719368
healthy,17.865384615384613,0.9139888901924986,0.054783213828066744
healthy,17.884615384615383,0.913900410844235,0.054783887258423786
healthy,17.903846153846153,0.9138119400612746,0.054784562701937496
healthy,17.92307692307692,0.9137234778427912,0.05478524016227334
healthy,17.94230769230769,0.9136350241879575,0.05478591964309907
healthy,17.961538461538463,0.9135465790959444,0.054786601148100515
healthy,17.98076923076923,0.9134581425659193,0.05478728468093956
healthy,18.0,0.9133697145970595,0.05478797024529704
healthy,18.019230769230766,0.9132812951885289,0.054788657844853
healthy,18.038461538461537,0.9131928843395033,0.05478934748328269
healthy,18.057692307692307,0.9131044820491546,0.054790039164282385
healthy,18.076923076923077,0.9130160883166528,0.05479073289151941
healthy,18.096153846153843,0.9129277031411686,0.05479142866869999
healthy,18.115384615384613,0.9128393265218726,0.05479212649949568
healthy,18.134615384615383,0.9127509584579385,0.05479282638760177
healthy,18.153846153846153,0.9126625989485381,0.05479352833671436
healthy,18.17307692307692,0.9125742479928474,0.054794232350526176
healthy,18.19230769230769,0.9124859055900304,0.05479493843273435
healthy,18.211538461538463,0.9123975717392642,0.05479564658703283
healthy,18.23076923076923,0.9123092464397202,0.05479635681713386
healthy,18.25,0.9122209296905719,0.05479706912672811
healthy,18.269230769230766,0.912132621490986,0.054797783519525994
healthy,18.288461538461537,0.9120443218401377,0.05479849999922953
healthy,18.307692307692307,0.9119560307372007,0.054799218569547115
healthy,18.326923076923077,0.911867748181351,0.054799939234191845
healthy,18.346153846153843,0.9117794741717561,0.054800661996872564
healthy,18.365384615384613,0.9116912087075885,0.054801386861313126
healthy,18.384615384615383,0.9116029517880213,0.05480211383121611
healthy,18.403846153846153,0.9115147034122285,0.054802842910303726
healthy,18.42307692307692,0.911426463579383,0.05480357410229572
healthy,18.44230769230769,0.9113382322886604,0.054804307410916735
healthy,18.461538461538463,0.9112500095392279,0.0548050428398877
healthy,18.48076923076923,0.9111617953302651,0.05480578039293266
healthy,18.5,0.9110735896609388,0.05480652007378332
healthy,18.519230769230766,0.9109853925304252,0.05480726188616472
healthy,18.538461538461537,0.9108972039378979,0.05480800583380928
healthy,18.557692307692307,0.9108090238825337,0.05480875192044861
healthy,18.576923076923077,0.9107208523635014,0.05480950014981707
healthy,18.596153846153843,0.9106326893799758,0.05481025052566062
healthy,18.615384615384613,0.910544534931133,0.054811003051705595
healthy,18.634615384615383,0.9104563890161437,0.054811757731694624
healthy,18.653846153846153,0.910368251634181,0.05481251456937741
healthy,18.67307692307692,0.9102801227844227,0.054813273568493484
healthy,18.69230769230769,0.9101920024660388,0.054814034732782894
healthy,18.711538461538463,0.9101038906782065,0.05481479806600795
healthy,18.73076923076923,0.9100157874201,0.05481556357190465
healthy,18.75,0.909927692690889,0.054816331254232076
healthy,18.769230769230766,0.9098396064897549,0.054817101116740125
healthy,18.788461538461537,0.9097515288158676,0.05481787316318226
healthy,18.807692307692307,0.9096634596684005,0.054818647397328654
healthy,18.826923076923077,0.9095753990465294,0.054819423822922465
healthy,18.846153846153843,0.9094873469494299,0.05482020244372899
healthy,18.865384615384613,0.9093993033762795,0.05482098326351083
healthy,18.884615384615383,0.9093112683262476,0.054821766286041004
healthy,18.903846153846153,0.9092232417985114,0.05482255151507579
healthy,18.92307692307692,0.9091352237922498,0.05482333895438565
healthy,18.94230769230769,0.9090472143066306,0.054824128607743335
healthy,18.961538461538463,0.9089592133408356,0.054824920478914844
healthy,18.98076923076923,0.9088712208940353,0.05482571457168125
healthy,19.0,0.9087832369654084,0.05482651088981642
healthy,19.019230769230766,0.908695261554129,0.054827309437091354
healthy,19.038461538461537,0.9086072946593705,0.054828110217288784
healthy,19.057692307692307,0.9085193362803107,0.05482891323419617
healthy,19.076923076923077,0.9084313864161261,0.05482971849158535
healthy,19.096153846153843,0.9083434450659896,0.05483052599324349
healthy,19.115384615384613,0.9082555122290775,0.05483133574296434
healthy,19.134615384615383,0.9081675879045688,0.05483214774452705
healthy,19.153846153846153,0.9080796720916345,0.054832962001721594
healthy,19.17307692307692,0.9079917647894554,0.05483377851834834
healthy,19.19230769230769,0.9079038659972062,0.05483459729819005
healthy,19.211538461538463,0.9078159757140608,0.05483541834504519
healthy,19.23076923076923,0.9077280939391971,0.05483624166271859
healthy,19.25,0.9076402206717934,0.05483706725499743
healthy,19.269230769230766,0.9075523559110231,0.054837895125684336
healthy,19.288461538461537,0.9074644996560622,0.05483872527858924
healthy,19.307692307692307,0.9073766519060913,0.0548395577175091
healthy,19.326923076923077,0.9072888126602824,0.0548403924462464
healthy,19.346153846153843,0.9072009819178161,0.05484122946862282
healthy,19.365384615384613,0.9071131596778648,0.054842068788432195
healthy,19.384615384615383,0.9070253459396085,0.05484291040949104
healthy,19.403846153846153,0.906937540702224,0.05484375433561
healthy,19.42307692307692,0.9068497439648918,0.054844600570606354
healthy,19.44230769230769,0.9067619557267842,0.054845449118293
healthy,19.461538461538463,0.906674175987079,0.054846299982500187
healthy,19.48076923076923,0.906586404744953,0.05484715316703068
healthy,19.5,0.9064986419995846,0.05484800867571107
healthy,19.519230769230766,0.9064108877501539,0.054848866512361816
healthy,19.538461538461537,0.9063231419958351,0.05484972668082117
healthy,19.557692307692307,0.9062354047358061,0.0548505891848991
healthy,19.576923076923077,0.9061476759692478,0.05485145402843482
healthy,19.596153846153843,0.9060599556953359,0.05485232121524957
healthy,19.615384615384613,0.9059722439132445,0.054853190749183496
healthy,19.634615384615383,0.9058845406221571,0.054854062634058905
healthy,19.653846153846153,0.9057968458212485,0.05485493687372591
healthy,19.67307692307692,0.9057091595096998,0.054855813472004814
healthy,19.69230769230769,0.9056214816866849,0.05485669243274585
healthy,19.711538461538463,0.9055338123513865,0.054857573759786296
healthy,19.73076923076923,0.9054461515029812,0.054858457456961995
healthy,19.75,0.9053584991406438,0.05485934352812455
healthy,19.769230769230766,0.9052708552635594,0.054860231977112185
healthy,19.788461538461537,0.9051832198708996,0.054861122807776226
healthy,19.807692307692307,0.9050955929618502,0.054862016023962214
healthy,19.826923076923077,0.9050079745355858,0.05486291162951875
healthy,19.846153846153843,0.9049203645912833,0.054863809628307954
healthy,19.865384615384613,0.9048327631281239,0.054864710024170316
healthy,19.884615384615383,0.9047451701452867,0.05486561282096438
healthy,19.903846153846153,0.9046575856419513,0.05486651802254666
healthy,19.92307692307692,0.904570009617299,0.054867425632783164
healthy,19.94230769230769,0.9044824420705049,0.054868335655521024
healthy,19.961538461538463,0.9043948830007501,0.054869248094636947
healthy,19.98076923076923,0.9043073324072154,0.05487016295398103
healthy,20.0,0.9042197902890751,0.05487108023742356
disease,0.0,1.0,0.054619798580026115
disease,0.01923076923076923,0.9990485706227995,0.09047447970104595
disease,0.03846153846153846,0.9978152009159662,0.09093781487111142
disease,0.05769230769230769,0.996582040021368,0.09093621483286307
disease,0.07692307692307691,0.9953505044767023,0.09093507322761409
disease,0.09615384615384615,0.994120522143313,0.09093474639962543
disease,0.11538461538461538,0.9928920686463363,0.09093465653752801
disease,0.1346153846153846,0.9916651357039401,0.09093463612434446
disease,0.15384615384615383,0.9904397196216841,0.09093463822697204
disease,0.17307692307692307,0.9892158180093028,0.0909346503225783
disease,0.1923076923076923,0.9879934288489198,0.09093466978787741
disease,0.21153846153846154,0.9867725502300176,0.09093469691553484
disease,0.23076923076923075,0.9855531802742001,0.09093473292866562
disease,0.25,0.9843353171138405,0.09093477941509442
disease,0.2692307692307692,0.9831189588860193,0.09093483816530827
disease,0.2884615384615385,0.9819041037307975,0.0909349111250388
disease,0.30769230769230765,0.9806907497907285,0.09093500038062607
disease,0.32692307692307687,0.9794788952107143,0.0909351081535258
disease,0.34615384615384615,0.9782685381379691,0.0909352367974357
disease,0.36538461538461536,0.9770596767219968,0.09093538879638696
disease,0.3846153846153846,0.9758523091145926,0.0909355667627423
disease,0.4038461538461538,0.9746464334698319,0.09093577343561991
disease,0.4230769230769231,0.9734420479440764,0.09093601167911684
disease,0.4423076923076923,0.9722391506959602,0.09093628448054607
disease,0.4615384615384615,0.9710377398863975,0.09093659494889007
disease,0.48076923076923067,0.9698378136785732,0.09093694631301859
disease,0.5,0.9686393702379421,0.09093734192009241
disease,0.5192307692307692,0.9674424077322262,0.09093778523391179
disease,0.5384615384615384,0.9662469243314116,0.09093827983329066
disease,0.5576923076923076,0.9650529182077457,0.0909388294104428
disease,0.576923076923077,0.9638603875357346,0.09093943776938226
disease,0.5961538461538461,0.9626693304921398,0.09094010882433566
disease,0.6153846153846153,0.9614797452559763,0.09094084659816724
disease,0.6346153846153846,0.9602916300085094,0.09094165522081672
disease,0.6538461538461537,0.9591049829332511,0.09094253892774995
disease,0.673076923076923,0.9579198022159585,0.09094350205842082
disease,0.6923076923076923,0.9567360860446311,0.09094454905474662
disease,0.7115384615384615,0.9555538326095065,0.09094568445959451
disease,0.7307692307692307,0.9543730401030593,0.09094691291528062
disease,0.75,0.9531937067199977,0.0909482391620807
disease,0.7692307692307692,0.9520158306572606,0.0909496680367523
disease,0.7884615384615384,0.9508394101140146,0.09095120447106946
disease,0.8076923076923076,0.9496644432916526,0.09095285349036793
disease,0.8269230769230769,0.9484909283937888,0.0909546202121022
disease,0.8461538461538461,0.9473188636262583,0.09095650984441406
disease,0.8653846153846153,0.9461482471971124,0.09095852768471162
disease,0.8846153846153846,0.9449790773166175,0.09096067911826061
disease,0.9038461538461537,0.9438113521972513,0.09096296961678525
disease,0.923076923076923,0.9426450700537004,0.09096540473708119
disease,0.9423076923076923,0.9414802291028572,0.09096799011963806
disease,0.9615384615384613,0.9403168275638178,0.09097073148727357
disease,0.9807692307692307,0.9391548636578793,0.0909736346437782
disease,1.0,0.9379943356085362,0.09097670547256899
disease,1.0192307692307692,0.9368352416414786,0.09097994993535521
disease,1.0384615384615383,0.9356775799845892,0.09098337407081375
disease,1.0576923076923077,0.93452134886794,0.09098698399327405
disease,1.0769230769230769,0.9333665465237909,0.09099078589141317
disease,1.096153846153846,0.932213171186586,0.09099478602696186
disease,1.1153846153846152,0.9310612210929504,0.09099899073341924
disease,1.1346153846153846,0.9299106944816892,0.09100340641477724
disease,1.153846153846154,0.928761589593783,0.0910080395442552
disease,1.173076923076923,0.9276139046723868,0.09101289666304391
disease,1.1923076923076923,0.9264676379628263,0.09101798437905836
disease,1.2115384615384615,0.9253227877125951,0.09102330936570088
disease,1.2307692307692306,0.9241793521713532,0.09102887836063231
disease,1.25,0.9230373295909224,0.09103469816455344
disease,1.2692307692307692,0.9218967182252858,0.09104077563999423
disease,1.2884615384615383,0.9207575163305838,0.09104711771011345
disease,1.3076923076923075,0.9196197221651112,0.0910537313575055
disease,1.3269230769230769,0.9184833339893157,0.0910606236230174
disease,1.346153846153846,0.9173483500657941,0.09106780160457399
disease,1.3653846153846152,0.9162147686592906,0.09107527245601066
disease,1.3846153846153846,0.9150825880366934,0.09108304338591655
disease,1.4038461538461537,0.9139518064670321,0.09109112165648407
disease,1.423076923076923,0.912822422221476,0.09109951458236881
disease,1.4423076923076923,0.9116944335733298,0.09110822952955536
disease,1.4615384615384615,0.9105678387980327,0.09111727391423355
disease,1.4807692307692306,0.9094426361731546,0.09112665520168087
disease,1.5,0.9083188239783939,0.09113638090515416
disease,1.5192307692307692,0.907196400495575,0.09114645858478837
disease,1.5384615384615383,0.9060753640086452,0.09115689584650422
disease,1.5576923076923075,0.904955712803672,0.09116770034092164
disease,1.5769230769230769,0.903837445168842,0.09117887976228328
disease,1.596153846153846,0.9027205593944557,0.09119044184738366
disease,1.6153846153846152,0.9016050537729275,0.0912023943745068
disease,1.6346153846153846,0.9004909265987813,0.09121474516237117
disease,1.6538461538461537,0.899378176168648,0.09122750206908156
disease,1.673076923076923,0.8982668007812649,0.09124067299108952
disease,1.6923076923076923,0.8971567987374698,0.0912542658621585
disease,1.7115384615384615,0.8960481683402013,0.09126828865233923
disease,1.7307692307692306,0.8949409078944948,0.09128274936694981
disease,1.7499999999999998,0.89383501570748,0.09129765604556384
disease,1.7692307692307692,0.8927304900883791,0.09131301676100588
disease,1.7884615384615383,0.8916273293485026,0.09132883961835223
disease,1.8076923076923075,0.8905255318012488,0.0913451327539405
disease,1.8269230769230769,0.8894250957620997,0.0913619043343843
disease,1.846153846153846,0.8883260195486182,0.09137916255559575
disease,1.8653846153846152,0.8872283014804478,0.09139691564181392
disease,1.8846153846153846,0.886131939879307,0.09141517184464032
disease,1.9038461538461537,0.8850369330689889,0.09143393944208025
disease,1.9230769230769227,0.8839432793753577,0.0914532267375915
disease,1.9423076923076923,0.8828509771263463,0.09147304205913881
disease,1.9615384615384615,0.8817600246519541,0.09149339375825477
disease,1.9807692307692304,0.8806704202842439,0.09151429020910677
disease,2.0,0.8795821623573393,0.09153573980757122
disease,2.019230769230769,0.8784952492074233,0.09155775097031246
disease,2.0384615384615383,0.8774096791727337,0.09158033213386903
disease,2.057692307692308,0.8763254505935631,0.09160349175374619
disease,2.0769230769230766,0.8752425618122558,0.09162723830351059
disease,2.096153846153846,0.8741610111732012,0.09165158027389755
disease,2.1153846153846154,0.8730807970228357,0.09167652617191917
disease,2.1346153846153846,0.8720019177096409,0.0917020845199864
disease,2.1538461538461537,0.8709243715841386,0.09172826385501466
disease,2.173076923076923,0.8698481569988874,0.09175507272756787
disease,2.192307692307692,0.8687732723084829,0.09178251970098304
disease,2.2115384615384612,0.8676997158695535,0.09181061335051059
disease,2.2307692307692304,0.8666274860407582,0.0918393622624589
disease,2.25,0.8655565811827846,0.09186877503334413
disease,2.269230769230769,0.864486999658346,0.09189886026904606
disease,2.2884615384615383,0.8634187398321791,0.0919296265839686
disease,2.307692307692308,0.8623518000710412,0.09196108260020709
disease,2.3269230769230766,0.8612861787437075,0.09199323694671988
disease,2.346153846153846,0.8602218742209696,0.092026098258506
disease,2.365384615384615,0.8591588848756315,0.0920596751757879
disease,2.3846153846153846,0.8580972090825084,0.09209397634320005
disease,2.4038461538461537,0.8570368452184237,0.09212901040898167
disease,2.423076923076923,0.8559777916622068,0.09216478602417656
disease,2.442307692307692,0.8549200467946899,0.09220131184183615
disease,2.4615384615384612,0.8538636089987065,0.0922385965162298
disease,2.4807692307692304,0.852808476659088,0.09227664870205839
disease,2.5,0.8517546481626623,0.09231547705367434
disease,2.519230769230769,0.8507021218982505,0.09235509022430649
disease,2.5384615384615383,0.8496508962566642,0.09239549686528967
disease,2.557692307692308,0.8486009696307043,0.09243670562529994
disease,2.5769230769230766,0.847552340415157,0.0924787251495942
disease,2.596153846153846,0.8465050070067923,0.09252156407925553
disease,2.615384615384615,0.8454589678043616,0.09256523105044301
disease,2.6346153846153846,0.8444142212085947,0.0926097346936467
disease,2.6538461538461537,0.8433707656221977,0.09265508363294768
disease,2.673076923076923,0.8423285994498506,0.09270128648528252
disease,2.692307692307692,0.841287721098205,0.09274835185971358
disease,2.7115384615384612,0.8402481289758807,0.092796288356703
disease,2.7307692307692304,0.8392098214934648,0.09284510456739267
disease,2.75,0.8381727970635077,0.09289480907288847
disease,2.769230769230769,0.837137054100522,0.09294541044354909
disease,2.7884615384615383,0.8361025910209795,0.09299691723828035
disease,2.8076923076923075,0.8350694062433083,0.09304933800383353
disease,2.8269230769230766,0.8340374981878914,0.0931026812741094
disease,2.846153846153846,0.8330068652770637,0.09315695556946581
disease,2.865384615384615,0.8319775059351092,0.09321216939603107
disease,2.8846153846153846,0.8309494185882594,0.09326833124502178
disease,2.9038461538461537,0.8299226016646906,0.09332544959206468
disease,2.923076923076923,0.8288970535945213,0.09338353289652425
disease,2.942307692307692,0.8278727728098099,0.09344258960083429
disease,2.9615384615384612,0.8268497577445522,0.09350262812983409
disease,2.9807692307692304,0.8258280068346795,0.09356365689011002
disease,3.0,0.8248075185180552,0.093625684269342
disease,3.019230769230769,0.823788291234473,0.09368871863564814
disease,3.0384615384615383,0.8227703234256568,0.09375276833695102
disease,3.0576923076923075,0.8217536135352537,0.09381784170032853
disease,3.0769230769230766,0.8207381600088342,0.09388394703137662
disease,3.096153846153846,0.8197239612938899,0.09395109261358493
disease,3.115384615384615,0.8187110158398307,0.09401928670770743
disease,3.1346153846153846,0.8176993220979845,0.0940885375511328
disease,3.1538461538461537,0.8166888785215906,0.09415885335728605
disease,3.173076923076923,0.8156796835658,0.09423024231499501
disease,3.192307692307692,0.8146717356876734,0.09430271258789227
disease,3.2115384615384612,0.8136650333461769,0.09437627231380245
disease,3.2307692307692304,0.8126595750021832,0.09445092960416708
disease,3.2499999999999996,0.8116553591184649,0.0945266925434087
disease,3.269230769230769,0.8106523841596949,0.09460356918839154
disease,3.2884615384615383,0.8096506485924434,0.09468156756778068
disease,3.3076923076923075,0.8086501508851757,0.09476069568151484
disease,3.3269230769230766,0.8076508895082488,0.09484096150018795
disease,3.346153846153846,0.8066528629339103,0.09492237296449806
disease,3.365384615384615,0.8056560696362947,0.09500493798467406
disease,3.3846153846153846,0.8046605080914248,0.09508866443990635
disease,3.4038461538461537,0.8036661767772031,0.09517356017781113
disease,3.423076923076923,0.802673074173417,0.09525963301384423
disease,3.442307692307692,0.801681198761728,0.09534689073077622
disease,3.4615384615384612,0.800690549025678,0.09543534107813698
disease,3.4807692307692304,0.7997011234506801,0.09552499177167968
disease,3.4999999999999996,0.7987129205240182,0.09561585049283355
disease,3.519230769230769,0.7977259387348495,0.09570792488819053
disease,3.5384615384615383,0.7967401765741945,0.09580122256896666
disease,3.5576923076923075,0.7957556325349397,0.09589575111048046
disease,3.5769230769230766,0.7947723051118332,0.09599151805163769
disease,3.596153846153846,0.793790192801484,0.09608853089440235
disease,3.615384615384615,0.7928092941023587,0.0961867971033325
disease,3.6346153846153846,0.7918296075147802,0.09628632410501327
disease,3.6538461538461537,0.7908511315409222,0.09638711928761647
disease,3.673076923076923,0.7898738646848128,0.0964891900003531
disease,3.692307692307692,0.7888978054523254,0.0965925435530333
disease,3.7115384615384612,0.7879229523511806,0.0966971872155238
disease,3.7307692307692304,0.7869493038909441,0.09680312821733196
disease,3.75,0.7859768585830226,0.09691037374705794
disease,3.769230769230769,0.7850056149406621,0.09701893095199202
disease,3.7884615384615383,0.7840355714789468,0.09712880693757649
disease,3.8076923076923075,0.7830667267147948,0.09724000876701315
disease,3.826923076923076,0.7820990791669571,0.0973525434607483
disease,3.8461538461538454,0.7811326273560141,0.09746641799604397
disease,3.8653846153846154,0.7801673698043766,0.09758163930651116
disease,3.8846153846153846,0.7792033050362802,0.09769821428170279
disease,3.9038461538461537,0.7782404315777826,0.09781614976662842
disease,3.923076923076923,0.7772787479567661,0.09793545256134228
disease,3.942307692307692,0.7763182527029286,0.09805612942049652
disease,3.961538461538461,0.7753589443477887,0.09817818705294468
disease,3.980769230769231,0.7744008214246764,0.09830163212128519
disease,4.0,0.7734438824687347,0.09842647124146153
disease,4.019230769230769,0.7724881260169167,0.09855271098234422
disease,4.038461538461538,0.7715335506079853,0.09868035786531071
disease,4.0576923076923075,0.7705801547825064,0.09880941836388535
disease,4.076923076923077,0.7696279370828525,0.09893989890327458
disease,4.096153846153846,0.7686768960531933,0.09907180586003829
disease,4.115384615384616,0.7677270302395023,0.09920514556163633
disease,4.134615384615384,0.7667783381895454,0.09933992428610908
disease,4.153846153846153,0.7658308184528854,0.09947614826164364
disease,4.1730769230769225,0.7648844695808762,0.09961382366621939
disease,4.192307692307692,0.7639392901266616,0.09975295662723468
disease,4.211538461538461,0.7629952786451759,0.09989355322115198
disease,4.230769230769231,0.7620524336931358,0.10003561947309897
disease,4.25,0.7611107538290443,0.10017916135657871
disease,4.269230769230769,0.7601702376131837,0.1003241847930236
disease,4.288461538461538,0.7592308836076159,0.1004706956515533
disease,4.3076923076923075,0.7582926903761807,0.100618699748529
disease,4.326923076923077,0.7573556564844907,0.10076820284730523
disease,4.346153846153846,0.7564197804999333,0.10091921065781749
disease,4.365384615384616,0.7554850609916629,0.10107172883632547
disease,4.384615384615384,0.7545514965306068,0.10122576298501959
disease,4.403846153846153,0.7536190856894524,0.10138131865176805
disease,4.4230769230769225,0.7526878270426569,0.10153840132974429
disease,4.442307692307692,0.7517577191664333,0.10169701645715225
disease,4.461538461538461,0.7508287606387594,0.10185716941691444
disease,4.48076923076923,0.7499009500393656,0.10201886553636792
disease,4.5,0.74897428594974,0.10218211008695934
disease,4.519230769230769,0.7480487669531224,0.10234690828397192
disease,4.538461538461538,0.7471243916345052,0.10251326528622055
disease,4.5576923076923075,0.7462011585806266,0.10268118619579779
disease,4.576923076923077,0.7452790663799739,0.10285067605775368
disease,4.596153846153846,0.7443581136227755,0.10302173985988124
disease,4.615384615384616,0.7434382989010055,0.10319438253237853
disease,4.634615384615384,0.7425196208083754,0.10336860894766728
disease,4.653846153846153,0.741602077940335,0.10354442392006794
disease,4.6730769230769225,0.7406856688940691,0.10372183220557563
disease,4.692307692307692,0.7397703922684984,0.10390083850159978
disease,4.711538461538461,0.7388562466642717,0.10408144744675756
disease,4.73076923076923,0.7379432306837702,0.1042636636205715
disease,4.75,0.737031342931099,0.10444749154330799
disease,4.769230769230769,0.7361205820120914,0.10463293567567995
disease,4.788461538461538,0.7352109465343001,0.10482000041867957
disease,4.8076923076923075,0.7343024351070014,0.1050086901133244
disease,4.826923076923077,0.733395046341188,0.10519900904044249
disease,4.846153846153846,0.7324887788495706,0.10539096142049989
disease,4.865384615384616,0.7315836312465736,0.10558455141335404
disease,4.884615384615384,0.7306796021483328,0.10577978311806618
disease,4.903846153846153,0.7297766901726943,0.1059766605727118
disease,4.9230769230769225,0.728874893939214,0.10617518775419836
disease,4.942307692307692,0.7279742120691511,0.10637536857804306
disease,4.961538461538461,0.7270746431854703,0.10657720689826378
disease,4.98076923076923,0.7261761859128372,0.10678070650709903
disease,5.0,0.7252788388776166,0.10698587113495923
disease,5.019230769230769,0.7243826007078715,0.10719270445013847
disease,5.038461538461538,0.7234874700333594,0.10740121005876205
disease,5.0576923076923075,0.7225934454855326,0.10761139150453496
disease,5.076923076923077,0.721700525697532,0.10782325226867609
disease,5.096153846153846,0.7208087093041902,0.10803679576968919
disease,5.115384615384616,0.719917994942024,0.1082520253633005
disease,5.134615384615384,0.7190283812492385,0.10846894434225096
disease,5.153846153846153,0.7181398668657178,0.10868755593620884
disease,5.1730769230769225,0.7172524504330307,0.10890786331162955
disease,5.192307692307692,0.7163661305944212,0.10912986957163262
disease,5.211538461538461,0.7154809059948105,0.10935357775587674
disease,5.23076923076923,0.7145967752807962,0.10957899084043689
disease,5.25,0.7137137371006465,0.1098061117377489
disease,5.269230769230769,0.7128317901043012,0.11003494329641879
disease,5.288461538461538,0.711950932943368,0.1102654883012211
disease,5.3076923076923075,0.7110711642711196,0.1104977494729269
disease,5.326923076923077,0.7101924827424947,0.11073172946824211
disease,5.346153846153846,0.7093148870140915,0.1109674308797361
disease,5.365384615384616,0.7084383757441722,0.11120485623573947
disease,5.384615384615384,0.7075629475926533,0.11144400800027866
disease,5.403846153846153,0.7066886012211104,0.11168488857301584
disease,5.4230769230769225,0.7058153352927694,0.11192750028916931
disease,5.442307692307692,0.7049431484725123,0.11217184541943656
disease,5.461538461538461,0.7040720394268666,0.11241792616999084
disease,5.48076923076923,0.7032020068240117,0.11266574468236078
disease,5.5,0.7023330493337687,0.11291530303344709
disease,5.519230769230769,0.7014651656276064,0.11316660323543473
disease,5.538461538461538,0.7005983543786318,0.1134196472357678
disease,5.5576923076923075,0.699732614261595,0.11367443691714141
disease,5.576923076923077,0.6988679439528807,0.11393097409744088
disease,5.596153846153846,0.6980043421305093,0.11418926052972814
disease,5.615384615384615,0.6971418074741377,0.11444929790221357
disease,5.634615384615384,0.696280338665051,0.11471108783828567
disease,5.653846153846153,0.6954199343861669,0.11497463189642358
disease,5.6730769230769225,0.6945605933220286,0.11523993157028327
disease,5.692307692307692,0.6937023141588051,0.11550698828862294
disease,5.711538461538461,0.6928450955842883,0.11577580341533789
disease,5.73076923076923,0.691988936287894,0.116046378249455
disease,5.75,0.6911338349606547,0.11631871402518874
disease,5.769230769230769,0.6902797902952233,0.11659281191188102
disease,5.788461538461538,0.6894268009858662,0.11686867301411645
disease,5.8076923076923075,0.6885748657284629,0.11714629837167298
disease,5.826923076923077,0.6877239832205048,0.11742568895958595
disease,5.846153846153846,0.6868741521610947,0.11770684568816729
disease,5.865384615384615,0.6860253712509403,0.11798976940309068
disease,5.884615384615384,0.6851776391923574,0.11827446088536127
disease,5.903846153846153,0.6843309546892625,0.11856092085144619
disease,5.9230769230769225,0.6834853164471772,0.11884914995325636
disease,5.942307692307692,0.6826407231732184,0.11913914877824978
disease,5.961538461538461,0.6817971735761054,0.11943091784948867
disease,5.98076923076923,0.6809546663661487,0.11972445762566236
disease,6.0,0.6801132002552558,0.1200197685012471
disease,6.019230769230769,0.6792727739569241,0.1203168508064645
disease,6.038461538461538,0.6784333861862412,0.1206157048074839
disease,6.0576923076923075,0.6775950356598833,0.1209163307063926
disease,6.076923076923077,0.6767577210961107,0.12121872864138176
disease,6.096153846153846,0.6759214412147696,0.12152289868674689
disease,6.115384615384615,0.6750861947372868,0.12182884085307918
disease,6.134615384615384,0.6742519803866692,0.12213655508728938
disease,6.153846153846153,0.6734187968875007,0.12244604127274518
disease,6.1730769230769225,0.6725866429659441,0.12275729922936733
disease,6.192307692307692,0.6717555173497332,0.12307032871378025
